acousticness,analysis_url,danceability,duration_ms,energy,track_id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,artist_name,track_name,popularity,bbhot,artist_popularity,artist_followers
0.171,https://api.spotify.com/v1/audio-analysis/5ckUvSqW1Oaucm19P6VmIK,0.64,237165,0.511,5ckUvSqW1Oaucm19P6VmIK,0.000434,6,0.102,-7.653,1,0.0331,95.972,4,https://api.spotify.com/v1/tracks/5ckUvSqW1Oaucm19P6VmIK,audio_features,spotify:track:5ckUvSqW1Oaucm19P6VmIK,0.12,Allie X,Downtown,52,1,60,234832
0.0897,https://api.spotify.com/v1/audio-analysis/24tygl4LPQcQgeBe7qzY3n,0.488,215013,0.917,24tygl4LPQcQgeBe7qzY3n,3.25E-06,3,0.135,-2.939,1,0.0291,156.053,4,https://api.spotify.com/v1/tracks/24tygl4LPQcQgeBe7qzY3n,audio_features,spotify:track:24tygl4LPQcQgeBe7qzY3n,0.772,RaeLynn,God Made Girls,56,1,62,238014
0.37,https://api.spotify.com/v1/audio-analysis/63x5P2d8j6hTUumXpNaRUd,0.751,164258,0.514,63x5P2d8j6hTUumXpNaRUd,0,7,0.107,-8.494,0,0.252,90.019,4,https://api.spotify.com/v1/tracks/63x5P2d8j6hTUumXpNaRUd,audio_features,spotify:track:63x5P2d8j6hTUumXpNaRUd,0.434,BOE Sosa,First Day Out,53,1,48,18121
0.379,https://api.spotify.com/v1/audio-analysis/3TwzcgoO6mbgX3E7Bn1RAy,0.761,176533,0.61,3TwzcgoO6mbgX3E7Bn1RAy,0,6,0.123,-7.039,1,0.094,141.955,4,https://api.spotify.com/v1/tracks/3TwzcgoO6mbgX3E7Bn1RAy,audio_features,spotify:track:3TwzcgoO6mbgX3E7Bn1RAy,0.479,A Boogie Wit da Hoodie,The Reaper,69,0,89,2863326
0.43,https://api.spotify.com/v1/audio-analysis/1U0xkg7vuzXKWaNccZ7WHi,0.829,213413,0.63,1U0xkg7vuzXKWaNccZ7WHi,1.32E-05,3,0.109,-6.014,1,0.0583,121.041,4,https://api.spotify.com/v1/tracks/1U0xkg7vuzXKWaNccZ7WHi,audio_features,spotify:track:1U0xkg7vuzXKWaNccZ7WHi,0.886,Brothers Osborne,Rum,56,1,70,449415
0.992,https://api.spotify.com/v1/audio-analysis/1YhRsh9PMKaDXXKoWUzqTQ,0.186,351712,0.0615,1YhRsh9PMKaDXXKoWUzqTQ,0.86,3,0.101,-23.325,1,0.0398,177.192,4,https://api.spotify.com/v1/tracks/1YhRsh9PMKaDXXKoWUzqTQ,audio_features,spotify:track:1YhRsh9PMKaDXXKoWUzqTQ,0.068,Poppy Ackroyd,Time,61,1,65,14260
0.0288,https://api.spotify.com/v1/audio-analysis/4fxyRM3Xd0w47grKzxVMth,0.742,196178,0.776,4fxyRM3Xd0w47grKzxVMth,0,9,0.17,-3.371,1,0.0744,124.014,4,https://api.spotify.com/v1/tracks/4fxyRM3Xd0w47grKzxVMth,audio_features,spotify:track:4fxyRM3Xd0w47grKzxVMth,0.555,Weki Meki,Crush,62,1,52,259445
0.182,https://api.spotify.com/v1/audio-analysis/6PktsUMUtMAu8GRTmeH9Vy,0.71,280253,0.458,6PktsUMUtMAu8GRTmeH9Vy,1.46E-05,11,0.0949,-8.641,1,0.159,78.899,4,https://api.spotify.com/v1/tracks/6PktsUMUtMAu8GRTmeH9Vy,audio_features,spotify:track:6PktsUMUtMAu8GRTmeH9Vy,0.317,Leven Kali,Do U Wrong (feat. Syd),66,0,64,36405
0.263,https://api.spotify.com/v1/audio-analysis/6pZHZndlo57dPCYnvlYFOE,0.6,284853,0.528,6pZHZndlo57dPCYnvlYFOE,0,0,0.588,-6.554,1,0.0308,108.025,4,https://api.spotify.com/v1/tracks/6pZHZndlo57dPCYnvlYFOE,audio_features,spotify:track:6pZHZndlo57dPCYnvlYFOE,0.142,Bad Bunny,RLNDT,76,0,93,12415284
0.426,https://api.spotify.com/v1/audio-analysis/46KyjsEobuGoWbH2CoWjCN,0.84,177000,0.525,46KyjsEobuGoWbH2CoWjCN,0.296,2,0.102,-5.67,1,0.0454,130.037,4,https://api.spotify.com/v1/tracks/46KyjsEobuGoWbH2CoWjCN,audio_features,spotify:track:46KyjsEobuGoWbH2CoWjCN,0.189,Ameer Vann,I'm Sorry,51,1,43,36071
0.0281,https://api.spotify.com/v1/audio-analysis/698ItKASDavgwZ3WjaWjtz,0.468,212107,0.627,698ItKASDavgwZ3WjaWjtz,7.97E-06,6,0.11,-5.085,1,0.0476,179.642,4,https://api.spotify.com/v1/tracks/698ItKASDavgwZ3WjaWjtz,audio_features,spotify:track:698ItKASDavgwZ3WjaWjtz,0.159,Alan Walker,Faded,80,1,88,9121242
0.148,https://api.spotify.com/v1/audio-analysis/4FVF6TcmiuysKHL9dI8aki,0.797,105547,0.343,4FVF6TcmiuysKHL9dI8aki,0.00048,9,0.0841,-9.327,0,0.267,147.945,4,https://api.spotify.com/v1/tracks/4FVF6TcmiuysKHL9dI8aki,audio_features,spotify:track:4FVF6TcmiuysKHL9dI8aki,0.486,Boogie,Deja Vu,52,1,89,2863326
0.582,https://api.spotify.com/v1/audio-analysis/5xwKCPdE3kyU0XwqfbyQsx,0.421,187134,0.407,5xwKCPdE3kyU0XwqfbyQsx,0.775,11,0.117,-10.732,1,0.0777,80.748,3,https://api.spotify.com/v1/tracks/5xwKCPdE3kyU0XwqfbyQsx,audio_features,spotify:track:5xwKCPdE3kyU0XwqfbyQsx,0.238,Joji,Pills,65,1,82,1191942
0.323,https://api.spotify.com/v1/audio-analysis/0g4fzRkbLeCDUCoe5iUOcf,0.789,139840,0.534,0g4fzRkbLeCDUCoe5iUOcf,3.42E-06,8,0.0645,-6.347,0,0.0709,134.055,4,https://api.spotify.com/v1/tracks/0g4fzRkbLeCDUCoe5iUOcf,audio_features,spotify:track:0g4fzRkbLeCDUCoe5iUOcf,0.631,Lykke Li,sex money feelings die,66,0,72,1167425
0.202,https://api.spotify.com/v1/audio-analysis/567gPvGfxxKoZxDKqM9tEl,0.621,253084,0.477,567gPvGfxxKoZxDKqM9tEl,0,0,0.215,-5.284,1,0.0334,81.976,4,https://api.spotify.com/v1/tracks/567gPvGfxxKoZxDKqM9tEl,audio_features,spotify:track:567gPvGfxxKoZxDKqM9tEl,0.481,Keith Urban,Parallel Line,70,0,75,3071452
0.938,https://api.spotify.com/v1/audio-analysis/2yUIjUh9zQCahXZ9dS7D5X,0.665,202722,0.287,2yUIjUh9zQCahXZ9dS7D5X,0.149,8,0.103,-14.923,1,0.04,133.924,4,https://api.spotify.com/v1/tracks/2yUIjUh9zQCahXZ9dS7D5X,audio_features,spotify:track:2yUIjUh9zQCahXZ9dS7D5X,0.386,dodie,Human,66,1,68,480613
0.159,https://api.spotify.com/v1/audio-analysis/27c2kdskfeM1j3keQ6z4hB,0.524,181920,0.634,27c2kdskfeM1j3keQ6z4hB,0,6,0.094,-7.383,1,0.0297,78.983,4,https://api.spotify.com/v1/tracks/27c2kdskfeM1j3keQ6z4hB,audio_features,spotify:track:27c2kdskfeM1j3keQ6z4hB,0.551,Kane Brown,Excuses,52,1,79,1471575
0.646,https://api.spotify.com/v1/audio-analysis/4EpZ4eYuZOwPSSwyqpdHnJ,0.384,252231,0.765,4EpZ4eYuZOwPSSwyqpdHnJ,0.00352,6,0.522,-4.463,1,0.0579,129.903,4,https://api.spotify.com/v1/tracks/4EpZ4eYuZOwPSSwyqpdHnJ,audio_features,spotify:track:4EpZ4eYuZOwPSSwyqpdHnJ,0.567,Rex Orange County,Sunflower,80,1,79,973730
0.987,https://api.spotify.com/v1/audio-analysis/3WDjj4qNiMlArMHZFt9WyQ,0.507,310080,0.19,3WDjj4qNiMlArMHZFt9WyQ,0.907,8,0.11,-15.628,1,0.0639,179.221,3,https://api.spotify.com/v1/tracks/3WDjj4qNiMlArMHZFt9WyQ,audio_features,spotify:track:3WDjj4qNiMlArMHZFt9WyQ,0.118,The Piano Guys,Perfect,56,1,70,896478
0.921,https://api.spotify.com/v1/audio-analysis/6qLkTJidtiVuNmW7ETJlic,0.248,274532,0.293,6qLkTJidtiVuNmW7ETJlic,0.0291,2,0.0954,-11.598,1,0.033,169.784,4,https://api.spotify.com/v1/tracks/6qLkTJidtiVuNmW7ETJlic,audio_features,spotify:track:6qLkTJidtiVuNmW7ETJlic,0.04,Trippie Redd,How You Feel,61,0,86,2933861
0.536,https://api.spotify.com/v1/audio-analysis/6rcTyXe8W8kjQLyALBRj1v,0.636,217293,0.433,6rcTyXe8W8kjQLyALBRj1v,0,10,0.123,-8.346,1,0.0614,75.02,3,https://api.spotify.com/v1/tracks/6rcTyXe8W8kjQLyALBRj1v,audio_features,spotify:track:6rcTyXe8W8kjQLyALBRj1v,0.234,James Arthur,At My Weakest,72,0,84,3886995
0.968,https://api.spotify.com/v1/audio-analysis/5sBPYOkp1YgCo5GGHBNWqG,0.645,192171,0.119,5sBPYOkp1YgCo5GGHBNWqG,0.877,11,0.102,-20.521,1,0.0505,121.975,4,https://api.spotify.com/v1/tracks/5sBPYOkp1YgCo5GGHBNWqG,audio_features,spotify:track:5sBPYOkp1YgCo5GGHBNWqG,0.0505,Lundegard,Morro Bay,64,0,51,147
0.0367,https://api.spotify.com/v1/audio-analysis/0Fpen1PTuEnCmOJtUU9Iud,0.85,343099,0.785,0Fpen1PTuEnCmOJtUU9Iud,0,8,0.155,-4.963,0,0.345,145.063,4,https://api.spotify.com/v1/tracks/0Fpen1PTuEnCmOJtUU9Iud,audio_features,spotify:track:0Fpen1PTuEnCmOJtUU9Iud,0.718,Lil Uzi Vert,New Patek,81,1,89,6253105
0.00201,https://api.spotify.com/v1/audio-analysis/5e574bhjycX1eH2l4Auage,0.711,220427,0.441,5e574bhjycX1eH2l4Auage,2.59E-06,1,0.08,-9.516,1,0.466,145.198,4,https://api.spotify.com/v1/tracks/5e574bhjycX1eH2l4Auage,audio_features,spotify:track:5e574bhjycX1eH2l4Auage,0.115,Drake,Grammys,64,1,97,36433089
0.276,https://api.spotify.com/v1/audio-analysis/1e4rwBPVI32vZtTJu7mJ4J,0.69,191600,0.729,1e4rwBPVI32vZtTJu7mJ4J,5.08E-05,6,0.106,-5.08,0,0.372,128.96,5,https://api.spotify.com/v1/tracks/1e4rwBPVI32vZtTJu7mJ4J,audio_features,spotify:track:1e4rwBPVI32vZtTJu7mJ4J,0.478,Nicki Minaj,Chun-Li,76,1,92,15127370
0.393,https://api.spotify.com/v1/audio-analysis/6fxWseQSRKOF2nfkGbaJWO,0.463,100260,0.632,6fxWseQSRKOF2nfkGbaJWO,0,7,0.127,-9.577,1,0.0525,163.71,4,https://api.spotify.com/v1/tracks/6fxWseQSRKOF2nfkGbaJWO,audio_features,spotify:track:6fxWseQSRKOF2nfkGbaJWO,0.0894,mysticphonk,Haunt U,69,0,58,22559
0.767,https://api.spotify.com/v1/audio-analysis/6sBUkvoYm6rK2LAqymMNpK,0.362,102360,0.298,6sBUkvoYm6rK2LAqymMNpK,0.82,1,0.859,-16.175,1,0.0491,142.205,4,https://api.spotify.com/v1/tracks/6sBUkvoYm6rK2LAqymMNpK,audio_features,spotify:track:6sBUkvoYm6rK2LAqymMNpK,0.0672,Michael Abels,Zora Drives,33,0,56,1934
0.0688,https://api.spotify.com/v1/audio-analysis/6mXMILvElYiWu4fa9oaJXe,0.626,238033,0.527,6mXMILvElYiWu4fa9oaJXe,0.000214,7,0.372,-9.371,1,0.109,151.657,4,https://api.spotify.com/v1/tracks/6mXMILvElYiWu4fa9oaJXe,audio_features,spotify:track:6mXMILvElYiWu4fa9oaJXe,0.227,Tayla Parx,Runaway (feat. Khalid),67,0,60,19464
0.0253,https://api.spotify.com/v1/audio-analysis/4STaHtfguDMkWbPEo6Fwcx,0.598,202661,0.496,4STaHtfguDMkWbPEo6Fwcx,0.00132,0,0.12,-9.309,1,0.0804,128.06,4,https://api.spotify.com/v1/tracks/4STaHtfguDMkWbPEo6Fwcx,audio_features,spotify:track:4STaHtfguDMkWbPEo6Fwcx,0.725,PARTYNEXTDOOR,Not Nice,69,1,76,1831144
0.00773,https://api.spotify.com/v1/audio-analysis/3yWsWi2PAo9s6elIhnywIS,0.581,261372,0.826,3yWsWi2PAo9s6elIhnywIS,1.56E-06,0,0.792,-4.87,1,0.0357,100.018,4,https://api.spotify.com/v1/tracks/3yWsWi2PAo9s6elIhnywIS,audio_features,spotify:track:3yWsWi2PAo9s6elIhnywIS,0.492,WALK THE MOON,One Foot,67,1,74,1273550
0.0427,https://api.spotify.com/v1/audio-analysis/29ZZAShKhwRUuKULSNtxX6,0.664,207071,0.664,29ZZAShKhwRUuKULSNtxX6,0.00489,7,0.104,-6.104,1,0.0393,176.678,4,https://api.spotify.com/v1/tracks/29ZZAShKhwRUuKULSNtxX6,audio_features,spotify:track:29ZZAShKhwRUuKULSNtxX6,0.19,6LACK,Switch,74,0,83,1543363
0.0645,https://api.spotify.com/v1/audio-analysis/7iocPVdWe7uLfwOELdf0BR,0.861,163707,0.64,7iocPVdWe7uLfwOELdf0BR,0,8,0.166,-6.895,1,0.129,97.998,4,https://api.spotify.com/v1/tracks/7iocPVdWe7uLfwOELdf0BR,audio_features,spotify:track:7iocPVdWe7uLfwOELdf0BR,0.371,Shoreline Mafia,"Moving Work (feat. Fenix Flexin, Rob Vicious & OhGeesy)",67,0,76,283803
0.00599,https://api.spotify.com/v1/audio-analysis/6e13443Ve7RGcAUScTgYtl,0.576,230400,0.872,6e13443Ve7RGcAUScTgYtl,0,8,0.188,-5.293,1,0.0471,115.042,4,https://api.spotify.com/v1/tracks/6e13443Ve7RGcAUScTgYtl,audio_features,spotify:track:6e13443Ve7RGcAUScTgYtl,0.559,Fall Out Boy,The Last Of The Real Ones,70,0,84,6367649
0.201,https://api.spotify.com/v1/audio-analysis/5AdnkoZJuRJCYqYBIzSqFb,0.657,233880,0.569,5AdnkoZJuRJCYqYBIzSqFb,1.38E-05,2,0.126,-6.287,1,0.0542,102.054,4,https://api.spotify.com/v1/tracks/5AdnkoZJuRJCYqYBIzSqFb,audio_features,spotify:track:5AdnkoZJuRJCYqYBIzSqFb,0.399,Maggie Rogers,Light On,75,0,74,372939
0.161,https://api.spotify.com/v1/audio-analysis/4uWt8UP9SnsOXCEE1hhDtJ,0.652,183983,0.499,4uWt8UP9SnsOXCEE1hhDtJ,0,10,0.318,-7.795,0,0.54,161.11,4,https://api.spotify.com/v1/tracks/4uWt8UP9SnsOXCEE1hhDtJ,audio_features,spotify:track:4uWt8UP9SnsOXCEE1hhDtJ,0.871,YBN Almighty Jay,Think Twice (feat. Lil Skies),66,0,67,185762
0.00946,https://api.spotify.com/v1/audio-analysis/2MyCT1iCuBUhcO8zbjOyRW,0.557,325853,0.526,2MyCT1iCuBUhcO8zbjOyRW,0,8,0.128,-9.499,0,0.323,79.954,4,https://api.spotify.com/v1/tracks/2MyCT1iCuBUhcO8zbjOyRW,audio_features,spotify:track:2MyCT1iCuBUhcO8zbjOyRW,0.123,Tory Lanez,Dance For Me (feat. NAV),63,0,85,2278152
0.343,https://api.spotify.com/v1/audio-analysis/0r0K2zyk5vwNWvWcaRxHpE,0.676,202031,0.465,0r0K2zyk5vwNWvWcaRxHpE,0,11,0.0711,-12.193,0,0.0773,127.911,4,https://api.spotify.com/v1/tracks/0r0K2zyk5vwNWvWcaRxHpE,audio_features,spotify:track:0r0K2zyk5vwNWvWcaRxHpE,0.362,Nakala,Paris,59,1,48,12189
0.0623,https://api.spotify.com/v1/audio-analysis/1oNcc2isuz7d3hc1fMoHqj,0.742,149760,0.616,1oNcc2isuz7d3hc1fMoHqj,0,1,0.111,-6.285,1,0.179,150.855,4,https://api.spotify.com/v1/tracks/1oNcc2isuz7d3hc1fMoHqj,audio_features,spotify:track:1oNcc2isuz7d3hc1fMoHqj,0.396,Playboi Carti,Mileage (feat. Chief Keef),63,0,82,2258348
0.367,https://api.spotify.com/v1/audio-analysis/6rJmWa5DvQ3Nby3tdcX2L0,0.6,246088,0.304,6rJmWa5DvQ3Nby3tdcX2L0,5.93E-06,5,0.0864,-11.969,0,0.0915,61.579,4,https://api.spotify.com/v1/tracks/6rJmWa5DvQ3Nby3tdcX2L0,audio_features,spotify:track:6rJmWa5DvQ3Nby3tdcX2L0,0.17,6LACK,East Atlanta Love Letter (feat. Future),71,0,83,1543363
0.124,https://api.spotify.com/v1/audio-analysis/6ayCEojiJIe5d8DwXVlGU4,0.816,222483,0.733,6ayCEojiJIe5d8DwXVlGU4,0,0,0.0812,-6.587,1,0.0448,93.022,4,https://api.spotify.com/v1/tracks/6ayCEojiJIe5d8DwXVlGU4,audio_features,spotify:track:6ayCEojiJIe5d8DwXVlGU4,0.571,Reykon,Domingo (feat. Cosculluela),79,0,72,1296887
0.487,https://api.spotify.com/v1/audio-analysis/76vviJBqmRdMMb9u9npgfj,0.828,193575,0.37,76vviJBqmRdMMb9u9npgfj,0,7,0.119,-7.446,0,0.264,149.95,4,https://api.spotify.com/v1/tracks/76vviJBqmRdMMb9u9npgfj,audio_features,spotify:track:76vviJBqmRdMMb9u9npgfj,0.557,A Boogie Wit da Hoodie,Pull Up (feat. NAV),69,0,89,2863326
0.0814,https://api.spotify.com/v1/audio-analysis/7qvxFz3JodM0A7xEM7k3YD,0.446,237733,0.8,7qvxFz3JodM0A7xEM7k3YD,0,0,0.199,-5.404,1,0.174,189.89,4,https://api.spotify.com/v1/tracks/7qvxFz3JodM0A7xEM7k3YD,audio_features,spotify:track:7qvxFz3JodM0A7xEM7k3YD,0.474,Katy Perry,Chained To The Rhythm,75,1,85,12833300
0.57,https://api.spotify.com/v1/audio-analysis/4RtexJZ1OyRkDNlqVUt8Zt,0.73,247293,0.494,4RtexJZ1OyRkDNlqVUt8Zt,0,10,0.158,-6.402,1,0.0565,86.732,4,https://api.spotify.com/v1/tracks/4RtexJZ1OyRkDNlqVUt8Zt,audio_features,spotify:track:4RtexJZ1OyRkDNlqVUt8Zt,0.561,Quinn XCII,Panama,68,0,78,303502
0.0376,https://api.spotify.com/v1/audio-analysis/1ZPMLCzCwIvLbMFWvYiw4H,0.741,198867,0.926,1ZPMLCzCwIvLbMFWvYiw4H,0,9,0.582,-3.968,0,0.112,106.99,4,https://api.spotify.com/v1/tracks/1ZPMLCzCwIvLbMFWvYiw4H,audio_features,spotify:track:1ZPMLCzCwIvLbMFWvYiw4H,0.571,BLACKPINK,See U Later,65,0,88,6650573
0.27,https://api.spotify.com/v1/audio-analysis/2lFtnEmkIPm2ClN55e2chV,0.663,211160,0.656,2lFtnEmkIPm2ClN55e2chV,0.000279,1,0.117,-6.548,1,0.0413,120.037,4,https://api.spotify.com/v1/tracks/2lFtnEmkIPm2ClN55e2chV,audio_features,spotify:track:2lFtnEmkIPm2ClN55e2chV,0.56,Dierks Bentley,Black,66,1,74,1769629
0.0496,https://api.spotify.com/v1/audio-analysis/48tAdjG4ng2JfECa7OQujk,0.511,187760,0.812,48tAdjG4ng2JfECa7OQujk,1.64E-06,6,0.0829,-4.763,0,0.0464,81.992,4,https://api.spotify.com/v1/tracks/48tAdjG4ng2JfECa7OQujk,audio_features,spotify:track:48tAdjG4ng2JfECa7OQujk,0.692,Brantley Gilbert,The Weekend,65,1,71,1514468
0.0211,https://api.spotify.com/v1/audio-analysis/4OafepJy2teCjYJbvFE60J,0.568,198160,0.656,4OafepJy2teCjYJbvFE60J,1.37E-05,8,0.213,-5.413,1,0.0433,100.049,4,https://api.spotify.com/v1/tracks/4OafepJy2teCjYJbvFE60J,audio_features,spotify:track:4OafepJy2teCjYJbvFE60J,0.364,Ariana Grande,breathin,86,0,97,28891821
0.233,https://api.spotify.com/v1/audio-analysis/6eT7xZZlB2mwyzJ2sUKG6w,0.675,256533,0.562,6eT7xZZlB2mwyzJ2sUKG6w,0,7,0.0816,-7.678,1,0.0352,130.098,4,https://api.spotify.com/v1/tracks/6eT7xZZlB2mwyzJ2sUKG6w,audio_features,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,0.309,Post Malone,White Iverson,83,1,96,13573714
0.000248,https://api.spotify.com/v1/audio-analysis/6ZfPmIbwzz6fopTNwAJTPs,0.376,200907,0.967,6ZfPmIbwzz6fopTNwAJTPs,2.64E-06,3,0.0575,-3.277,0,0.166,91.582,4,https://api.spotify.com/v1/tracks/6ZfPmIbwzz6fopTNwAJTPs,audio_features,spotify:track:6ZfPmIbwzz6fopTNwAJTPs,0.226,Breaking Benjamin,Red Cold River,66,0,75,2329453
0.704,https://api.spotify.com/v1/audio-analysis/1AROE0XcC4ySCxXF65mutZ,0.605,250001,0.335,1AROE0XcC4ySCxXF65mutZ,0.00756,0,0.127,-10.49,1,0.309,141.839,4,https://api.spotify.com/v1/tracks/1AROE0XcC4ySCxXF65mutZ,audio_features,spotify:track:1AROE0XcC4ySCxXF65mutZ,0.455,6LACK,Seasons (feat. Khalid),73,0,83,1543363
0.434,https://api.spotify.com/v1/audio-analysis/1YuIEfhp8umr6QSal4FTK4,0.734,191885,0.443,1YuIEfhp8umr6QSal4FTK4,8.11E-05,5,0.107,-6.466,1,0.0788,79.485,4,https://api.spotify.com/v1/tracks/1YuIEfhp8umr6QSal4FTK4,audio_features,spotify:track:1YuIEfhp8umr6QSal4FTK4,0.617,JOHN.k,OT,58,1,47,8251
0.234,https://api.spotify.com/v1/audio-analysis/3hK0tQgnfjXwaCd0oHV0u2,0.707,102162,0.53,3hK0tQgnfjXwaCd0oHV0u2,0.0044,2,0.112,-9.471,1,0.0789,189.008,4,https://api.spotify.com/v1/tracks/3hK0tQgnfjXwaCd0oHV0u2,audio_features,spotify:track:3hK0tQgnfjXwaCd0oHV0u2,0.471,Lil Mosey,K For Christmas,63,0,79,641318
0.77,https://api.spotify.com/v1/audio-analysis/6DCIQg5cF4BsAg2eMP8MHJ,0.381,133773,0.0845,6DCIQg5cF4BsAg2eMP8MHJ,0.851,7,0.104,-21.647,1,0.0405,99.598,4,https://api.spotify.com/v1/tracks/6DCIQg5cF4BsAg2eMP8MHJ,audio_features,spotify:track:6DCIQg5cF4BsAg2eMP8MHJ,0.0372,Michael Abels,Femme Fatale,36,0,56,1934
0.967,https://api.spotify.com/v1/audio-analysis/33WEwYZVLUtuYOHSEtVBlg,0.291,135107,0.0478,33WEwYZVLUtuYOHSEtVBlg,0.923,1,0.103,-27.58,0,0.0334,93.516,3,https://api.spotify.com/v1/tracks/33WEwYZVLUtuYOHSEtVBlg,audio_features,spotify:track:33WEwYZVLUtuYOHSEtVBlg,0.295,Justin Hurwitz,Quarantine,65,0,66,38923
0.282,https://api.spotify.com/v1/audio-analysis/7tsHqxfepei1AdLjy93XIv,0.639,178457,0.531,7tsHqxfepei1AdLjy93XIv,1.45E-06,4,0.111,-5.531,1,0.0277,112.926,4,https://api.spotify.com/v1/tracks/7tsHqxfepei1AdLjy93XIv,audio_features,spotify:track:7tsHqxfepei1AdLjy93XIv,0.318,Chloe Lilac,Summer,60,1,53,3628
0.0967,https://api.spotify.com/v1/audio-analysis/5nayhWICkQGMTkisxVMbRw,0.755,193973,0.552,5nayhWICkQGMTkisxVMbRw,0,9,0.158,-5.604,1,0.288,153.157,4,https://api.spotify.com/v1/tracks/5nayhWICkQGMTkisxVMbRw,audio_features,spotify:track:5nayhWICkQGMTkisxVMbRw,0.402,Playboi Carti,FlatBed Freestyle,72,0,82,2258348
0.0556,https://api.spotify.com/v1/audio-analysis/4yrPLSdbqtdF6PJB3kqebe,0.769,199440,0.341,4yrPLSdbqtdF6PJB3kqebe,1.82E-06,5,0.146,-9.378,0,0.123,76.03,4,https://api.spotify.com/v1/tracks/4yrPLSdbqtdF6PJB3kqebe,audio_features,spotify:track:4yrPLSdbqtdF6PJB3kqebe,0.202,Cousin Stizz,Butterfly,53,1,58,113205
0.277,https://api.spotify.com/v1/audio-analysis/28YJsoMPLIiUxtZqxVigbU,0.516,218627,0.484,28YJsoMPLIiUxtZqxVigbU,0,9,0.129,-5.844,1,0.0659,113.134,4,https://api.spotify.com/v1/tracks/28YJsoMPLIiUxtZqxVigbU,audio_features,spotify:track:28YJsoMPLIiUxtZqxVigbU,0.174,Mario,Drowning,66,1,72,1408850
0.182,https://api.spotify.com/v1/audio-analysis/3hcAHrLQ2FsYhf8Y5Qywlp,0.756,186000,0.576,3hcAHrLQ2FsYhf8Y5Qywlp,0,10,0.102,-6.909,0,0.246,160.012,4,https://api.spotify.com/v1/tracks/3hcAHrLQ2FsYhf8Y5Qywlp,audio_features,spotify:track:3hcAHrLQ2FsYhf8Y5Qywlp,0.485,NAV,Sleep,55,1,85,1344363
0.898,https://api.spotify.com/v1/audio-analysis/0paFqKydTxuYb7RkEjgiMl,0.612,169428,0.267,0paFqKydTxuYb7RkEjgiMl,0,6,0.153,-9.289,0,0.0395,77.914,4,https://api.spotify.com/v1/tracks/0paFqKydTxuYb7RkEjgiMl,audio_features,spotify:track:0paFqKydTxuYb7RkEjgiMl,0.66,Grace Grundy,Eastside,62,1,64,35972
0.992,https://api.spotify.com/v1/audio-analysis/0oYpL4iDhZirA5ctnB6vcA,0.377,244616,0.027,0oYpL4iDhZirA5ctnB6vcA,0.945,7,0.125,-22.285,0,0.0368,131.545,4,https://api.spotify.com/v1/tracks/0oYpL4iDhZirA5ctnB6vcA,audio_features,spotify:track:0oYpL4iDhZirA5ctnB6vcA,0.13,Dean Stance,We Don't Talk Anymore,64,1,56,283
0.017,https://api.spotify.com/v1/audio-analysis/2PC9Tl8SWVO2yhDDtJcrAi,0.627,247427,0.717,2PC9Tl8SWVO2yhDDtJcrAi,0,8,0.261,-5.751,0,0.0376,105.05,4,https://api.spotify.com/v1/tracks/2PC9Tl8SWVO2yhDDtJcrAi,audio_features,spotify:track:2PC9Tl8SWVO2yhDDtJcrAi,0.561,The Chainsmokers,Setting Fires,60,1,89,12024916
0.0337,https://api.spotify.com/v1/audio-analysis/6l0Ky2PycJV1Bz88kFeVGL,0.661,219373,0.814,6l0Ky2PycJV1Bz88kFeVGL,8.27E-06,0,0.0518,-5.529,1,0.0759,99.963,4,https://api.spotify.com/v1/tracks/6l0Ky2PycJV1Bz88kFeVGL,audio_features,spotify:track:6l0Ky2PycJV1Bz88kFeVGL,0.459,Hailee Steinfeld,Capital Letters,81,0,82,4115568
0.0262,https://api.spotify.com/v1/audio-analysis/6izVrYFnOGLgzmIO8EoUiQ,0.956,127533,0.576,6izVrYFnOGLgzmIO8EoUiQ,0.462,7,0.0953,-4.56,1,0.102,122.042,4,https://api.spotify.com/v1/tracks/6izVrYFnOGLgzmIO8EoUiQ,audio_features,spotify:track:6izVrYFnOGLgzmIO8EoUiQ,0.423,Leikeli47,Look,52,1,59,78157
0.0965,https://api.spotify.com/v1/audio-analysis/1MhXdlCQPnO56T57MfmaRm,0.458,197411,0.561,1MhXdlCQPnO56T57MfmaRm,0,10,0.156,-4.819,1,0.0269,149.875,3,https://api.spotify.com/v1/tracks/1MhXdlCQPnO56T57MfmaRm,audio_features,spotify:track:1MhXdlCQPnO56T57MfmaRm,0.206,5 Seconds of Summer,Ghost Of You,70,0,86,4556919
0.282,https://api.spotify.com/v1/audio-analysis/0GmiGIxXDNrePrHBpijYDp,0.799,352442,0.69,0GmiGIxXDNrePrHBpijYDp,0.001,7,0.143,-7.252,1,0.1,106.034,4,https://api.spotify.com/v1/tracks/0GmiGIxXDNrePrHBpijYDp,audio_features,spotify:track:0GmiGIxXDNrePrHBpijYDp,0.682,Yannc,Sigue Bailandome,80,0,67,7364
